caseid,weight_genpop,weight_oversample,applicant2_treat,party_treat,program_treat,turnout20post,PRES_2020_why_1,PRES_2020_why_2,PRES_2020_why_3,PRES_2020_why_4,PRES_2020_why_5,PRES_2020_why_6,PRES_2020_why_7,PRES_2020_why_8,PRES_2020_why_9,PRES_2020_why_10,PRES_2020_why_11,PRES_2020_why_12,PRES_2020_why_13,PRES_2020_why_14,PRES_2020_why_other,presvote20post,presvote20post_t,turnout16,PRES_2016_why_1,PRES_2016_why_2,PRES_2016_why_3,PRES_2016_why_4,PRES_2016_why_5,PRES_2016_why_6,PRES_2016_why_7,PRES_2016_why_8,PRES_2016_why_9,PRES_2016_why_10,PRES_2016_why_11,PRES_2016_why_12,PRES_2016_why_13,PRES_2016_why_14,PRES_2016_why_other,presvote16post,presvote16post_t,AID_app_1,AID_app_2,AID_app_3,AID_app_4,AID_app_5,AID_app_6,AID_app_7,AID_app_8,AID_app_9,AID_app_10,AID_app_11,AID_app_12,AID_app_13,AID_app_14,AID_app_15,AID_app_16,AID_app_17,AID_app_18,AID_benefits_1,AID_benefits_2,AID_benefits_3,AID_benefits_4,AID_benefits_5,AID_benefits_6,AID_benefits_7,AID_benefits_8,AID_benefits_9,AID_benefits_10,AID_benefits_11,AID_benefits_12,AID_benefits_13,AID_benefits_14,AID_benefits_15,AID_benefits_16,AID_benefits_17,AID_benefits_18,COVID,GEOID,GEOFREE,GOV1,PRD1,PRD2,PRD3,PRD4,PRD5,GOV2,SE1,SE2,SE3,SE4,FT_REP,FT_REP_dk_flag,FT_DEM,FT_DEM_dk_flag,FT_WELFARE,FT_WELFARE_dk_flag,FT_AID,FT_AID_dk_flag,FT_BLACK,FT_BLACK_dk_flag,FT_WHITES,FT_WHITES_dk_flag,FT_BUREAU,FT_BUREAU_dk_flag,FT_TRUMP,FT_TRUMP_dk_flag,FT_BIDEN,FT_BIDEN_dk_flag,APP_1_amt_1,APP_2_amt_1,STATE_amt_1,FT_PROG_1,FT_PROG_1_dk_flag,PARTICIPATE_PROG,VOTE_GOV,REELECT_GOV,birthyr,gender,race,educ,marstat,employ,faminc_new,household_size,lowinc,lowinc_borderline,child18,pid3,pid7,inputstate,inputzip,urbanicity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
1778759715,NA,0.707713881033139,7,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,__NA__,7,__NA__,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,Una ciudad con cambios,1,1,1,1,1,1,1,1,1,4,3,22,0,53,0,49,0,62,0,51,0,50,0,NA,1,3,0,80,0,NA,NA,NA,NA,1,6,6,6,1986,2,3,2,1,7,5,4,1,NA,1,5,8,48,75217,1,1,6,7,2,7,2,2,8,2022-04-11T20:03:14Z,2022-04-11T20:09:16Z
1778823609,0.601346771724118,NA,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,3,"Museums, theaters, sports venues, many activities",NA,5,3,2,5,5,3,2,3,3,2,27,0,75,0,53,0,50,0,91,0,79,0,70,0,7,0,79,0,601,850,49,77,0,2,3,3,1955,2,2,3,1,5,5,2,2,NA,2,1,1,26,48202,1,1,3,1,1,1,1,1,1,2022-04-11T19:51:35Z,2022-04-11T20:09:38Z
1778830703,1.3275573994508,NA,6,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,2,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,im in the middle of redneck country,1,4,4,3,6,3,5,3,3,3,2,4,0,61,0,78,0,97,0,84,0,80,0,52,0,4,0,30,0,749,749,2,100,0,1,1,1,1968,1,2,2,3,6,6,1,2,NA,2,3,3,18,47715,5,1,1,1,11,6,2,4,7,2022-04-11T19:59:05Z,2022-04-11T20:10:10Z
1778756481,0.482057605377596,NA,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,"Someone who lives in close to neighbors, can commute to work via public transportation and enjoys lively nightlife.",2,4,3,3,4,4,3,3,4,3,3,7,0,71,0,74,0,75,0,90,0,56,0,48,0,6,0,71,0,700,700,100,74,0,3,3,4,1978,2,3,5,5,1,7,2,2,NA,2,1,1,36,11105,1,1,1,1,10,6,2,3,7,2022-04-11T20:00:29Z,2022-04-11T20:10:43Z
1778837251,0.775920558845161,NA,3,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,7,__NA__,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,nothing in particular,3,3,3,3,3,3,3,3,3,3,3,28,0,28,0,63,0,18,0,62,0,17,0,30,0,22,0,56,0,748,619,133,32,0,5,4,3,1975,2,2,2,3,4,1,2,1,NA,1,5,8,5,72370,5,1,6,7,11,3,2,1,2,2022-04-11T20:06:47Z,2022-04-11T20:10:58Z
1778835593,1.01808180916989,NA,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,7,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,A small close knit community.,2,5,3,5,5,5,2,3,5,3,2,20,0,90,0,50,0,50,0,90,0,60,0,50,0,1,0,65,0,750,750,0,50,0,2,2,2,1951,2,3,2,4,4,4,1,2,NA,2,1,1,48,79364,4,1,2,2,2,6,2,4,2,2022-04-11T20:01:50Z,2022-04-11T20:11:40Z
1778756323,0.538155753377856,NA,5,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,SMALL TOWN...LOTS OF DIFFERENT TYPES OF ANIMALS RUNNING AROUND,1,3,5,4,3,3,2,5,3,4,3,5,0,85,0,45,0,50,0,70,0,30,0,30,0,1,0,85,0,700,700,100,70,0,3,1,1,1958,1,3,5,3,5,7,1,2,NA,2,1,1,34,7047,4,1,3,2,9,6,2,4,7,2022-04-11T20:02:17Z,2022-04-11T20:14:12Z
1778756255,0.27741982059394,NA,6,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,3,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,Nothing really,3,5,3,2,6,4,2,5,6,4,5,3,0,77,0,51,0,50,0,88,0,69,0,6,0,1,0,74,0,900,300,300,59,0,3,1,3,1967,1,3,3,5,6,1,6,1,NA,2,3,4,6,90274,1,1,5,1,3,2,2,1,2,2022-04-11T19:44:58Z,2022-04-11T20:16:24Z
1778756209,1.11487458938918,NA,7,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,contentment,1,6,3,3,6,6,2,1,3,2,2,95,0,1,0,30,0,30,0,95,0,95,0,10,0,95,0,1,0,750,750,0,1,0,6,1,3,1949,2,3,2,1,5,9,2,2,NA,2,2,7,6,92201,3,1,5,1,1,1,1,1,1,2022-04-11T20:06:22Z,2022-04-11T20:16:48Z
1778325753,0.849212902378117,NA,6,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,"Grass lawn, patios, quiet, nice neighborhood. Friendly people.",3,4,4,4,6,5,4,3,4,3,2,30,0,71,0,60,0,71,0,83,0,76,0,51,0,26,0,99,0,750,750,0,28,0,4,5,5,1957,2,2,3,5,5,97,1,3,NA,2,1,1,24,21144,4,1,6,4,11,5,1,2,3,2022-04-11T20:03:48Z,2022-04-11T20:16:56Z
1778830375,0.690455157014808,NA,5,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,Living in a city full of dirty streets and crime.,2,2,4,3,2,2,2,4,3,3,3,1,0,72,0,50,0,50,0,81,0,19,0,NA,1,3,0,82,0,900,600,0,100,0,1,1,1,1984,2,3,5,1,1,8,5,2,NA,1,1,2,6,90069,1,1,2,1,2,5,2,3,6,2022-04-11T19:56:04Z,2022-04-11T20:17:43Z
1778759631,NA,1.36983919270659,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,3,City resident,5,5,4,3,5,5,5,3,6,4,3,NA,1,100,0,75,0,97,0,100,0,79,0,NA,1,NA,1,80,0,751,749,0,NA,1,1,2,2,1965,2,3,2,2,5,2,1,1,NA,2,1,2,26,48223,1,1,3,2,1,2,1,1,1,2022-04-11T20:04:05Z,2022-04-11T20:19:34Z
1778756499,0.362665097804706,NA,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,__NA__,6,__NA__,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,__NA__,7,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,Close to the city but not busy and hectic,3,4,5,4,5,4,4,3,4,2,3,24,0,62,0,52,0,51,0,62,0,49,0,NA,1,NA,0,79,0,750,750,0,85,0,1,2,2,1988,2,3,5,1,7,9,4,2,NA,1,1,1,48,77381,3,2,2,2,12,5,2,3,6,2022-04-11T19:59:06Z,2022-04-11T20:19:47Z
1778759409,NA,0.378248702810824,7,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,Quiet neighborhood outside of downtown,1,6,2,5,6,6,2,1,1,3,2,31,0,1,0,32,0,27,0,1,0,50,0,2,0,93,0,1,0,295,0,1205,1,0,6,6,6,1967,1,3,3,5,5,3,2,1,NA,2,2,7,48,77069,3,1,5,1,10,6,2,4,7,2022-04-11T20:12:12Z,2022-04-11T20:20:14Z
1778759709,NA,0.327393251607544,3,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,I dont wanted.,6,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,I dont wanted.,7,__NA__,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,One people that have all near but not is a city.,3,6,3,6,6,6,4,2,6,3,3,96,0,74,0,54,0,53,0,100,0,100,0,NA,1,53,0,19,0,757,743,0,NA,1,1,4,3,1992,2,3,5,1,7,2,3,1,NA,1,3,5,39,45431,3,1,4,3,2,5,1,1,6,2022-04-11T20:09:14Z,2022-04-11T20:21:11Z
1778759783,NA,0.494167572882418,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,__NA__,6,__NA__,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,__NA__,7,__NA__,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,"Pacific life, no traffic",2,5,3,4,4,3,3,3,4,3,4,53,0,100,0,66,0,66,0,95,0,70,0,59,0,4,0,100,0,900,600,0,48,0,3,3,3,1985,2,3,4,1,1,7,5,1,1,1,1,1,48,75750,3,1,3,2,2,2,2,2,2,2022-04-11T19:59:21Z,2022-04-11T20:22:10Z
1778759471,NA,2.85233738855027,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,__NA__,6,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,__NA__,7,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,Nature,3,3,2,3,3,3,3,3,4,4,3,41,0,33,0,38,0,35,0,35,0,26,0,37,0,12,0,55,0,694,806,0,50,0,4,4,4,1990,2,3,1,1,7,5,7,1,NA,1,5,8,48,76693,4,2,6,7,2,2,2,1,1,2022-04-11T19:27:05Z,2022-04-11T20:23:13Z
1778821641,0.133645063778827,NA,6,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,City,6,4,6,4,6,4,1,2,5,2,2,100,0,1,0,2,0,20,0,3,0,1,0,1,0,100,0,1,0,750,750,0,1,0,5,3,4,1974,1,3,6,1,1,1,3,1,NA,1,2,6,48,77015,1,1,4,2,11,4,2,1,1,2022-04-11T19:47:39Z,2022-04-11T20:24:13Z
1778756159,0.33767092264605,NA,6,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,Great place to live,5,6,5,2,6,6,1,2,4,2,2,36,0,2,0,24,0,16,0,24,0,45,0,2,0,95,0,1,0,750,750,0,1,0,6,1,6,1958,1,3,5,1,5,97,2,3,NA,2,3,4,48,79932,3,1,4,1,2,4,2,1,5,2022-04-11T20:12:48Z,2022-04-11T20:24:22Z
1778246431,0.273006467316062,NA,6,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,4,__NA__,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,4,3,"Public transportation, not enough parking spaces, crowded streets, long lines at drive throughs, long lines at check out counters",2,5,4,4,2,4,2,2,2,5,4,12,0,60,0,74,0,76,0,76,0,52,0,11,0,2,0,77,0,700,700,100,50,0,2,5,5,1953,1,3,3,4,5,10,5,2,NA,2,3,4,6,92027,2,1,3,1,1,5,2,4,6,2022-04-11T19:57:36Z,2022-04-11T20:25:34Z
1778759415,NA,0.191709248231821,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,3,Working middle class and consciousness of community changes.,3,4,4,4,4,4,4,2,2,3,3,70,0,70,0,77,0,70,0,74,0,77,0,7,0,4,0,88,0,250,450,800,80,0,3,3,2,1959,2,3,6,3,2,2,1,1,NA,2,1,1,24,21093,3,1,2,1,12,5,1,1,1,2022-04-11T20:21:43Z,2022-04-11T20:31:21Z
1778756457,0.807116278496032,NA,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,"density of human structures such as houses, commercial buildings, roads, bridges, and railways",3,4,3,3,5,4,3,3,3,3,3,24,0,67,0,51,0,51,0,62,0,69,0,45,0,32,0,70,0,600,600,300,56,0,3,3,3,1989,1,3,6,1,1,10,3,2,NA,1,1,2,36,10025,1,1,3,2,2,2,2,1,3,2022-04-11T20:15:20Z,2022-04-11T20:33:42Z
1778756237,0.305073008131313,NA,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,A large city,5,5,1,1,5,5,5,5,5,5,5,11,0,90,0,NA,1,85,0,86,0,72,0,51,0,NA,1,94,0,811,689,0,79,0,2,2,2,1971,1,3,6,1,1,16,3,2,NA,1,1,1,32,89148,1,1,1,1,9,6,2,4,7,2022-04-11T20:29:23Z,2022-04-11T20:34:23Z
1778793125,0.729189614567157,NA,3,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,6,__NA__,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,__NA__,7,__NA__,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,Everyday ways to the movement,3,3,3,3,3,3,3,3,3,3,3,47,0,85,0,54,0,98,0,85,0,68,0,86,0,76,0,69,0,482,490,528,79,0,3,3,3,1983,2,2,4,5,3,1,1,1,NA,2,1,2,25,2124,3,1,3,2,11,5,2,2,7,2022-04-11T20:29:38Z,2022-04-11T20:35:11Z
1778841539,2.94639595708885,NA,4,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,__NA__,7,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,Lots of land,6,6,2,2,6,5,6,2,4,2,3,82,0,59,0,77,0,72,0,100,0,99,0,36,0,80,0,29,0,463,463,574,99,0,2,2,2,1990,1,2,4,3,1,3,1,1,1,2,3,4,40,73109,2,1,4,2,1,5,1,2,6,2022-04-11T20:27:21Z,2022-04-11T20:36:02Z
1778534967,0.818197926561279,NA,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,7,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,freedom,1,1,1,1,1,6,1,1,1,1,1,12,0,100,0,98,0,99,0,99,0,99,0,100,0,99,0,99,0,798,699,3,98,0,1,1,1,1969,1,2,3,5,1,6,1,2,NA,2,1,1,47,38125,2,1,3,1,1,3,2,1,6,2022-04-11T20:30:34Z,2022-04-11T20:37:05Z
1778756219,1.78920998458498,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,I live and the city,6,5,5,3,5,6,5,3,3,3,5,NA,1,100,0,NA,1,NA,1,99,0,96,0,NA,1,2,0,98,0,339,811,350,98,0,1,1,1,1960,2,3,2,1,4,5,3,1,1,2,1,1,42,19125,1,1,1,2,1,4,1,1,1,2022-04-11T20:17:32Z,2022-04-11T20:37:31Z
1778759533,NA,2.45456975920811,6,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,In this moment nothing comes to my mind,5,6,2,4,6,5,6,2,4,3,2,82,0,1,0,51,0,NA,1,51,0,52,0,52,0,100,0,1,0,900,470,130,81,0,2,3,2,1945,2,3,2,1,5,3,2,1,NA,2,2,7,12,33430,2,1,4,1,2,2,2,1,3,2022-04-11T20:21:17Z,2022-04-11T20:37:35Z
1778868801,NA,5.85781462143769,7,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,__NA__,7,__NA__,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,People who need more help,3,2,4,1,4,5,1,3,1,1,2,20,0,37,0,27,0,33,0,83,0,66,0,63,0,57,0,7,0,647,627,226,66,0,1,2,3,2000,1,3,2,5,8,2,5,1,NA,2,1,1,48,78539,2,1,2,2,11,6,2,2,7,2022-04-11T20:34:22Z,2022-04-11T20:39:02Z
1778865823,1.1566995559244,NA,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,lay back,3,4,3,3,4,3,3,3,3,3,3,5,0,90,0,50,0,70,0,100,0,75,0,10,0,5,0,85,0,900,600,0,90,0,3,1,2,1963,1,2,2,5,1,97,4,3,NA,2,1,1,36,11575,3,1,3,2,11,5,1,1,1,2022-04-11T20:27:08Z,2022-04-11T20:39:24Z
1778756303,0.891142886661421,NA,6,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,Nothing for at least an hour drive up the road.,5,5,3,3,5,4,4,3,3,4,3,7,0,82,0,82,0,82,0,80,0,50,0,31,0,1,0,98,0,750,750,0,78,0,2,1,1,1966,2,3,3,1,2,3,2,1,NA,2,1,1,6,95689,5,1,2,2,10,6,2,4,7,2022-04-11T20:20:43Z,2022-04-11T20:42:24Z
1778868661,1.75557760977534,NA,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,__NA__,6,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,7,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,No social media,2,4,2,3,2,3,2,3,3,2,2,8,0,77,0,31,0,34,0,17,0,28,0,59,0,6,0,67,0,476,468,556,44,0,3,4,3,1999,2,3,3,5,1,10,7,2,NA,2,1,2,49,84058,2,1,2,3,2,4,2,2,3,2022-04-11T20:33:08Z,2022-04-11T20:42:42Z
1778756123,0.385600013971838,NA,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,3,Large metropolitan area with a large population.,5,5,2,2,5,5,5,2,3,2,2,21,0,90,0,70,0,70,0,76,0,81,0,74,0,3,0,90,0,751,749,0,80,0,2,3,3,1939,1,3,6,1,1,14,2,2,NA,2,1,1,48,77024,1,1,2,1,11,5,2,3,6,2022-04-11T20:22:34Z,2022-04-11T20:43:38Z
1778756497,2.01762642904088,NA,7,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,Neighborhood of houses. not near the main part of the city,2,5,3,6,5,3,6,2,3,3,3,8,0,82,0,60,0,71,0,63,0,74,0,29,0,3,0,82,0,545,545,410,86,0,1,1,1,1977,1,3,3,5,6,7,3,2,NA,2,1,1,48,78577,2,1,3,2,11,5,2,3,1,2022-04-11T20:35:24Z,2022-04-11T20:45:42Z
